id,title,content,brief,target,type
96000,天天上线,"    天天上线，天天都有好礼拿！","    每日20：00——22：00上线，即可领取“天天上线包”一个、封神珠20个！",上线,6
96001,天天上线,"    天天上线，天天都有好礼拿！","    每日20：00——22：00上线，即可领取“梅山神盒”2个！",上线,6
71103,大力神杯1,"    收集一定数量的“大力神杯”，可兑换相应的神秘奖励！","   “大力神杯”乃海外异物，传说可让其拥有者获得无尽的荣耀，可通过完成兑换任务——“飘扬旗帜”获得。",大力神杯,6
71104,大力神杯2,"    收集一定数量的“大力神杯”，可兑换相应的神秘奖励！","   “大力神杯”乃海外异物，传说可让其拥有者获得无尽的荣耀，可通过完成兑换任务——“飘扬旗帜”获得。",大力神杯,6
71105,大力神杯3,"    收集一定数量的“大力神杯”，可兑换相应的神秘奖励！","   “大力神杯”乃海外异物，传说可让其拥有者获得无尽的荣耀，可通过完成兑换任务——“飘扬旗帜”获得。",大力神杯,6
71106,大力神杯4,"    收集一定数量的“大力神杯”，可兑换相应的神秘奖励！","   “大力神杯”乃海外异物，传说可让其拥有者获得无尽的荣耀，可通过完成兑换任务——“飘扬旗帜”获得。",大力神杯,6
71107,大力神杯5,"    收集一定数量的“大力神杯”，可兑换相应的神秘奖励！","   “大力神杯”乃海外异物，传说可让其拥有者获得无尽的荣耀，可通过完成兑换任务——“飘扬旗帜”获得。",大力神杯,6
71108,大力神杯6,"    收集一定数量的“大力神杯”，可兑换相应的神秘奖励！","   “大力神杯”乃海外异物，传说可让其拥有者获得无尽的荣耀，可通过完成兑换任务——“飘扬旗帜”获得。",大力神杯,6
71109,端午粽子,"    端午佳节，天帝命天庭御膳制作了大批“端午粽子”，犒赏万民！","   活动期间，每日可领取一个“端午粽子”，开启可获得诸多超实惠的宝物！",上线,6
71110,赛龙舟1,"    端午佳节，天庭掌管天庭龙舟的神不慎将龙舟散落在人间，帮助他寻找散落的龙舟，将得到天庭的奖励哦！","   攻打各级野地、仙山，收集一定数量的龙舟可兑换相应的奖励！",龙舟,6
71111,赛龙舟2,"    端午佳节，天庭掌管天庭龙舟的神不慎将龙舟散落在人间，帮助他寻找散落的龙舟，将得到天庭的奖励哦！","   攻打各级野地、仙山，收集一定数量的龙舟可兑换相应的奖励！",龙舟,6
71112,赛龙舟3,"    端午佳节，天庭掌管天庭龙舟的神不慎将龙舟散落在人间，帮助他寻找散落的龙舟，将得到天庭的奖励哦！","   攻打各级野地、仙山，收集一定数量的龙舟可兑换相应的奖励！",龙舟,6
71113,赛龙舟4,"    端午佳节，天庭掌管天庭龙舟的神不慎将龙舟散落在人间，帮助他寻找散落的龙舟，将得到天庭的奖励哦！","   攻打各级野地、仙山，收集一定数量的龙舟可兑换相应的奖励！",龙舟,6
71114,猿精降世,"    袁洪，梅山七怪之首，法力颇大，变化莫测，曾与同修八九玄功的杨戬决战，难分上下，不相伯仲！","    有机缘者，可于仙山福地深处觅得“昆仑神玉”、于仙山8、10、15层觅得“白猿真身”；亦可于商城购买。","封神珠
白猿真身
昆仑神玉",2
71115,神猿金棍,"    神猿金棍，乃神通广大的袁洪依靠强大法力铸就的神器。其威力虽不至于开天辟地，但却令所有与之为敌的人头痛无比——不管遇到多强大的攻击，都能被它化于无形，而后融合袁洪本身超强的法力，给出致命一击。","    有机缘者，可于仙山8、10、15层觅得“白猿真身”；亦可于商城购买。","白猿真身
黄金
木材
铜矿",2
71116,凤凰涅槃,"    凤凰乃上古神鸟，每次死后，会周身燃起大火，在烈火中获得重生，并渡成更为强大的躯体，周而复始，称之为“凤凰涅槃”。
孔雀为凤凰之子，遗传了其母亲的这个本领，但需要“凤凰之精”来激发不死潜能。","    凤凰涅槃时，将“凤凰之精”吐落在仙山福地的某个深处。有机缘者，可于仙山16层觅得，亦可于商城购买。",凤凰之精,2
71117,五色神光,"    五色神光，乃天地间第一只孔雀的尾羽，散发着五色的光芒，按五行划分，一绞之下，无物不刷。传说用孔宣的五色尾羽吸纳五色神石的力量方可修炼至极致，可以收尽天下兵器，圣人之下可为无敌！","    有机缘者，可于各级野地觅得“五色神石”、于仙山3、5、7层可觅得“五色尾羽”；亦可于商城内购买。","五色神石
五色尾羽",2
50011,五行灵石,"    天地之擎天柱不周山刹然现世，欲进入其中探寻其奥妙，必须为天帝认可的勇士，获得“勇士令”是唯一的方法。","    在仙山福地16～20层有可能掉落“先天五行石”可以用来兑换进入不周山的道具“勇士令”，在6-10级的野地也有可能获得“先天五行石”，此任务每日只可做一次。",先天五行石,7
50012,精金神器,"    不周山神秘异常，入内寻宝者并有所获者寥寥无几。玉帝发现不周山中独一无二的先天金精对天庭仙气有助长之功效，便下令无论仙家凡人，如有贡献此物于天庭者，必有重赏。","    上缴20个稀有道具“先天金精”可以换取“神器装备箱”一个。“先天金精”在不周山选择装备倾向可以获得。",先天精金,7
71118,孔宣出世,"    孔宣——凤凰之子，乃天地间的第一只孔雀。凤凰涅槃后，其代替母亲承担保护成汤江山的职责，是传说级的商朝上古守护神，其实力足以开天辟地，非同凡响。
“孔雀真身”需要吸收大量“五色神石”供给的强大灵力，直至其尾羽发出五色神光，方可唤醒孔宣元神。","    有机缘者，可在各级野地觅得“五色神石”，亦可于商城购买“五色神石箱”开启获得。","孔雀真身
五色神石",2
71119,七夕祝福,"    天阶夜色凉如水，坐看牵牛织女星。
    相传，每年的七夕夜晚，是织女和牛郎在天上鹊桥相会之时。而被织女和牛郎的爱情故事深深打动的人们，也会在这个晚上面对着灿灿星空，祈求自己拥有美满的姻缘。天帝也在此时发送祝福，祝福所有的人都能获得完美的爱情！","   在活动期间，每日可领取“浓情礼盒”一个，开启之后获得天帝的祝福，并获得情人节的宝物——浓情巧克力。",上线,6
71120,寻宝祈福1,"    七夕夜晚，鹊桥相会。相传，织女和牛郎的爱情感动了喜鹊，千万只喜鹊飞来，搭成鹊桥。而人间的“喜鹊羽毛”是由鹊桥的喜鹊羽化而成，当“喜鹊羽毛”被解除封印后，将化作喜鹊飞往鹊桥。","   活动期间，每日攻打各级野地、仙山都可以获得“喜鹊羽毛”和“七夕破封符”，一定数量的“喜鹊羽毛”和“七夕破封符”可兑换得奖励“真爱礼盒”，同时，“喜鹊羽毛”本身亦可兑换得到其它相应宝物奖励。",喜鹊羽毛,6
71121,寻宝祈福2,"    七夕夜晚，鹊桥相会。相传，织女和牛郎的爱情感动了喜鹊，千万只喜鹊飞来，搭成鹊桥。而人间的“喜鹊羽毛”是由鹊桥的喜鹊羽化而成，当“喜鹊羽毛”被解除封印后，将化作喜鹊飞往鹊桥。","   活动期间，每日攻打各级野地、仙山都可以获得“喜鹊羽毛”和“七夕破封符”，一定数量的“喜鹊羽毛”和“七夕破封符”可兑换得奖励“真爱礼盒”，同时，“喜鹊羽毛”本身亦可兑换得到其它相应宝物奖励。",喜鹊羽毛,6
71122,寻宝祈福3,"    七夕夜晚，鹊桥相会。相传，织女和牛郎的爱情感动了喜鹊，千万只喜鹊飞来，搭成鹊桥。而人间的“喜鹊羽毛”是由鹊桥的喜鹊羽化而成，当“喜鹊羽毛”被解除封印后，将化作喜鹊飞往鹊桥。","   活动期间，每日攻打各级野地、仙山都可以获得“喜鹊羽毛”和“七夕破封符”，一定数量的“喜鹊羽毛”和“七夕破封符”可兑换得奖励“真爱礼盒”，同时，“喜鹊羽毛”本身亦可兑换得到其它相应宝物奖励。",喜鹊羽毛,6
71123,寻宝祈福4,"    七夕夜晚，鹊桥相会。相传，织女和牛郎的爱情感动了喜鹊，千万只喜鹊飞来，搭成鹊桥。而人间的“喜鹊羽毛”是由鹊桥的喜鹊羽化而成，当“喜鹊羽毛”被解除封印后，将化作喜鹊飞往鹊桥。","   活动期间，每日攻打各级野地、仙山都可以获得“喜鹊羽毛”和“七夕破封符”，一定数量的“喜鹊羽毛”和“七夕破封符”可兑换得奖励“真爱礼盒”，同时，“喜鹊羽毛”本身亦可兑换得到其它相应宝物奖励。","喜鹊羽毛
七夕破封符",6
96002,天天上线1,"    天天上线！ 封神无敌天天好礼赠送，登陆即有礼。","    每日19：00——20：00上线，即可领取“五行轮回包”一个！",上线,6
96003,天天上线2,"    天天上线！ 封神无敌天天好礼赠送，登陆即有礼。","    每日21：00——22：00上线，即可领取“五行修仙包”一个！",上线,6
71124,基础五行1,"    五行修炼，集五行之力，可以获得更强的力量，甚至每一种五行之力修炼至极致，可身化五行，无坚不摧。","   “五行轮回包”和“五行修仙包”可获得五行灵珠，亦可以通过仙山的战斗胜利获得。",土灵珠,6
71125,基础五行2,"    五行修炼，集五行之力，可以获得更强的力量，甚至每一种五行之力修炼至极致，可身化五行，无坚不摧。","   “五行轮回包”和“五行修仙包”可获得五行灵珠，亦可以通过仙山的战斗胜利获得。",水灵珠,6
71126,基础五行3,"    五行修炼，集五行之力，可以获得更强的力量，甚至每一种五行之力修炼至极致，可身化五行，无坚不摧。","   “五行轮回包”和“五行修仙包”可获得五行灵珠，亦可以通过仙山的战斗胜利获得。",火灵珠,6
71127,基础五行4,"    五行修炼，集五行之力，可以获得更强的力量，甚至每一种五行之力修炼至极致，可身化五行，无坚不摧。","   “五行轮回包”和“五行修仙包”可获得五行灵珠，亦可以通过仙山的战斗胜利获得。",木灵珠,6
71128,基础五行5,"    五行修炼，集五行之力，可以获得更强的力量，甚至每一种五行之力修炼至极致，可身化五行，无坚不摧。","   “五行轮回包”和“五行修仙包”可获得五行灵珠，亦可以通过仙山的战斗胜利获得。",金灵珠,6
71129,五行炼仙,"    五行修炼，集五行之力，可以获得更强的力量，甚至每一种五行之力修炼至极致，可身化五行，无坚不摧。","   “五行轮回包”和“五行修仙包”可获得五行灵珠，亦可以通过仙山的战斗胜利获得。","土灵珠
水灵珠
火灵珠
木灵珠
金灵珠",6
